"Year","Season","Reg No","Name","Tattoo","CED","CED Acc","BW","BW Acc","WW","WW Acc","YW","YW Acc","Milk","Milk Acc","Total Maternal","Growth Idx"
"2024","20240808","1T110219","7081","7081","-2.302","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110224","7002","7002","-5.039","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T110233","7014","7014","-2.302","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110239","7117","7117","-3.731","0.19","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T110212","6231","6231","-0.457","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110256","7097","7097","-0.457","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110246","7116","7116","-5.466","0.183","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T110270","7200","7200","-5.039","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T110279","7171","7171","-6.152","0.19","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T110204","7246","7246","-6.118","0.195","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T110154","7053","7053","-0.375","0.197","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110167","7056","7056","-2.21","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110175","6240","6240","-5.353","0.182","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T110232","7028","7028","-5.466","0.183","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T110214","7274","7274","-2.302","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110205","7268","7268","0.646","0.188","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T110287","7149","7149","-6.152","0.19","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T110199","7154","7154","-5.402","0.186","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T110206","7164","7164","-5.402","0.186","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T124667","7313","7313","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T124666","7319","7319","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T124645","7280","7280","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T124624","7294","7294","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T124635","7297","7297","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T124637","7296","7296","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T124650","7301","7301","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T124653","7303","7303","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T124652","7307","7307","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T124649","7311","7311","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T124644","7314","7314","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T124646","7318","7318","-2.967","0.092","2.064","0.079","45.212","0.056","81.285","0.011","24.341","0.046","46.947","73.591"
"2024","20240808","1T124643","7321","7321","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T124648","7322","7322","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T124647","7323","7323","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T124634","7298","7298","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T124641","7299","7299","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T120956","7278","7278","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T120955","7279","7279","-5.52","0.116","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T110066","7138","7138","-6.16","0.096","1.472","0.083","43.82","0.067","79.803","0.011","25.37","0.051","47.28","78.749"
"2024","20240808","1T128271","ARTESIAN CATTLE C0271188001","8001","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T128275","ARTESIAN CATTLE C0271188005","8005","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T128273","ARTESIAN CATTLE C0271188003","8003","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T128290","ARTESIAN CATTLE C0271188020","8020","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T128295","ARTESIAN CATTLE C0271188025","8025","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T128318","ARTESIAN CATTLE C0271188048","8048","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T143024","ARTESIAN 8165","8165","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T143025","ARTESIAN 8166","8166","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T143026","ARTESIAN 8167","8167","-6.215","0.124","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T143030","ARTESIAN 8171","8171","-5.829","0.078","1.888","0.081","44.76","0.069","81.421","0.011","29.428","0.034","51.808","78.074"
"2024","20240808","1T143036","ARTESIAN 8177","8177","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T143037","ARTESIAN 8178","8178","-5.829","0.078","1.888","0.081","44.76","0.069","81.421","0.011","29.428","0.034","51.808","78.074"
"2024","20240808","1T143039","ARTESIAN 8180","8180","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T143042","ARTESIAN 8183","8183","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T143043","ARTESIAN 8184","8184","-4.638","0.067","1.731","0.076","39.419","0.054","74.53","0.008","29.118","0.03","48.8275","73.753"
"2024","20240808","1T143044","ARTESIAN 8185","8185","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T151603","ARTESIAN CATTLE 9014","9014","0.275","0.171","0.154","0.077","39.82","0.055","75.27","0.009","26.583","0.042","46.493","89.834"
"2024","20240808","1T151605","ARTESIAN CATTLE 9016","9016","-2.28","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151606","ARTESIAN CATTLE 9017","9017","-0.438","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T151607","ARTESIAN CATTLE 9018","9018","-2.28","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151608","ARTESIAN CATTLE 9019","9019","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151609","ARTESIAN CATTLE 9020","9020","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151610","ARTESIAN CATTLE 9021","9021","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151612","ARTESIAN CATTLE 9023","9023","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151617","ARTESIAN CATTLE 9028","9028","-2.28","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151618","ARTESIAN CATTLE 9029","9029","-0.438","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T151619","ARTESIAN CATTLE 9030","9030","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T151620","ARTESIAN CATTLE 9031","9031","0.275","0.171","0.154","0.077","39.82","0.055","75.27","0.009","26.583","0.042","46.493","89.834"
"2024","20240808","1T151621","ARTESIAN CATTLE 9032","9032","0.275","0.171","0.154","0.077","39.82","0.055","75.27","0.009","26.583","0.042","46.493","89.834"
"2024","20240808","1T151622","ARTESIAN CATTLE 9034","9034","0.275","0.171","0.154","0.077","39.82","0.055","75.27","0.009","26.583","0.042","46.493","89.834"
"2024","20240808","1T151623","ARTESIAN CATTLE 9035","9035","-0.438","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T151624","ARTESIAN CATTLE 9036","9036","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151628","ARTESIAN CATTLE 9040","9040","0.275","0.171","0.154","0.077","39.82","0.055","75.27","0.009","26.583","0.042","46.493","89.834"
"2024","20240808","1T151630","ARTESIAN CATTLE 9042","9042","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T151631","ARTESIAN CATTLE 9043","9043","-6.125","0.19","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T151643","ARTESIAN CATTLE 9056","9056","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T151644","ARTESIAN CATTLE 9057","9057","-6.091","0.195","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T151645","ARTESIAN CATTLE 9058","9058","-5.013","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151647","ARTESIAN CATTLE 9060","9060","-3.707","0.19","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T151648","ARTESIAN CATTLE 9061","9061","-5.729","0.187","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T151649","ARTESIAN CATTLE 9062","9062","-5.013","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151652","ARTESIAN CATTLE 9065","9065","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T151655","ARTESIAN CATTLE 9068","9068","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T151654","ARTESIAN CATTLE 9067","9067","-6.091","0.195","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T151657","ARTESIAN CATTLE 9070","9070","-12.312","0.186","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T151656","ARTESIAN CATTLE 9069","9069","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T151660","ARTESIAN CATTLE 9073","9073","-5.376","0.186","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T151659","ARTESIAN CATTLE 9072","9072","-5.729","0.187","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T151662","ARTESIAN CATTLE 9075","9075","-5.013","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151661","ARTESIAN CATTLE 9074","9074","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T151665","ARTESIAN CATTLE 9078","9078","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T151663","ARTESIAN CATTLE 9076","9076","0.664","0.188","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T151668","ARTESIAN CATTLE 9081","9081","-5.013","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151669","ARTESIAN CATTLE 9082","9082","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T151718","ARTESIAN CATTLE 9133","9133","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T151724","ARTESIAN CATTLE 9140","9140","-5.376","0.186","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T151720","ARTESIAN CATTLE 9135","9135","-3.707","0.19","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T151721","ARTESIAN CATTLE 9136","9136","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151722","ARTESIAN CATTLE 9138","9138","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151725","ARTESIAN CATTLE 9141","9141","-6.091","0.195","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T151723","ARTESIAN CATTLE 9139","9139","-5.013","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151726","ARTESIAN CATTLE 9142","9142","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151727","ARTESIAN CATTLE 9143","9143","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151732","ARTESIAN CATTLE 9148","9148","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T151733","ARTESIAN CATTLE 9149","9149","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T151734","ARTESIAN CATTLE 9150","9150","0.63","0.115","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T151736","ARTESIAN CATTLE 9152","9152","0.63","0.115","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T151737","ARTESIAN CATTLE 9153","9153","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T151738","ARTESIAN CATTLE 9154","9154","-5.439","0.183","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T151739","ARTESIAN CATTLE 9155","9155","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T151740","ARTESIAN CATTLE 9156","9156","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T151741","ARTESIAN CATTLE 9157","9157","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T151742","ARTESIAN CATTLE 9158","9158","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T151749","ARTESIAN CATTLE 9165","9165","-6.125","0.19","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
